,name,total_score,duty,work_status,date,title,pros,cons,wish,like
2574,(주)케이티이노에듀,width:20%;,금융/재무,전직원,2019. 04. 11,초년생이라 뭣모르고 생각보다 오래 다닌 회사,"당시에 구내식당 식권 지원, 생일 상품권있었음.아래 직원들간의 단합은 좋은편, 교육지원이 있었던 것으로 기억됨, 커피머신이 있었음. 사장님의 이벤트가 있었던 편","연차 쓰기 힘듦, 야근이 많음, 잡 업무가 많고, 회사에 자금여유가 없었음.","지금은 다시 kt계열사에서 나온 것으로 아는데,직원 복지랑 야근이 좀 덜했으면 좋겠음.", 0 
2575,(주)케이티이노에듀,width:40%;,서비스/고객지원,전직원,2018. 12. 24,"부서별 업무 강도 차가 심하고, 같은 부서 내에서도 업무분장이 제대로 안되어 상대적 박탈감을 느낄 수 있음.",KT 계열사로 본사와 유사한 복지를 추구하려고 노력함. 대표를 새로 바꾸는 등 지속적으로 새로운 분위기로 활력을 일으키려 노력.,업무분장이 제대로 안되어 일을 하는 사람은 매일 바쁘게 일하고 일이 적은 사람은 매일 칼퇴근. 9시 출근이지만 8시10분까지 출근해서 전직원이 함께 회사방송을 시청함. 근무했던 부서는 평일 및 주말에 당직근무 필수. 사내정치가 심함.,"혁신을 위한 회의와 직원들의 아이디어 공유는 필요하지만 일할 시간도 없이 바쁜데 그 시간에 전직원이 회사방송을 보고, 끝없는 회의는 무의미한 듯 함.", 0 
2576,(주)케이티이노에듀,width:40%;,디자인,전직원,2018. 11. 13,이름만 KT가 붙어서있지만 정작 KT와 연관성이 없는듯한 자회사,"네임벨류정도, 전신인 사이버MBA에서 KT에 자회사로 편입될때도 참 말이 많고 왜 편입이 되었는지는 모르겠지만....","겉에서 보이기에는 KT에 자회사로 편입되면서 겉멋이 들은듯한... 뭔가 더 보수적으로 바뀌면서 득보다 실이 많아진 느낌",경연진들이 파벌에더 관심이 있고 경영적 비전보다는 뜬구름만 바라보고 있으며 겉멋만 들어서 뭔가 대기업에 편입되면서 더 이상해진 케이스, 1 
2577,(주)케이티이노에듀,width:60%;,교육,전직원,2018. 10. 08,일은 배울 수 있으나 내부 안정성 부족,이러닝 관련하여 일을 많이 배울 수 있으며 다양한 업무를 체험할 수 있다는 것이 장점이지만 대기업 계열사임에도 내부적인 체계가 다소 부족합니다. 하지만 업계에 대한 눈을 넓힐 수 있다는 것은 장점입니다.,안정성 부족. 부서간 완력이 강하다는 것이 단점입니다. 또한 매출 저조 및 발전 가능성이 희미하여 불안정성이 크다는 것이 최대의 단점입니다. 새로운 상품에 대한 투자와 발굴이 필요합니다.,신규 사업에 대한 투자 및 발굴을 아끼지 않았으면 좋겠습니다. 기존에 있는 자원의 활용만으로 최고에 도달하기는 힘들 것입니다., 0 
2578,(주)케이티이노에듀,width:20%;,특수계층/공공,전직원,2018. 09. 17,"주요 팀, 팀장, 직원들이 사장, 부사장 인맥으로 구성되어있다.",1. 건강검진2. 팀에 따라 다르지만 휴가 사용할때 눈치 안본다3. 가끔 호텔에서 밥먹는다4. 야근 강요안함,"1. 건강검진빼고 전부 다 단점2. 아침 7시20분까지 가야 호텔에서 밥먹을수 있다(조찬)3. 사장, 부사장 인맥 아니면 무시당할수있다.",인맥왕을 인정합니다!낙하산 인사들과 신사업 잘되길 바랍니다., 4 
2579,(주)케이티이노에듀,width:20%;,경영/기획/컨설팅,전직원,2018. 07. 19,여러 업무를 하느라 힘이 들었음 당시 연봉이 생각보다 적어서 별로....,"많은일을 배울수 있어 좋았음, 좋은 팀장을 만나 다양한 업무를 경험 하였음 년월차 자유롭게 이용가능.",일이 너무 많고 그룹 요청 자료가 많음 회사의 자금이 여유롭지가 않은 단점이 있었음,좀더 발전적이고 직원들과 윈윈 할수 있는 회사로 발전하기를 기대합니다, 0 
2580,(주)케이티이노에듀,width:20%;,교육,전직원,2018. 07. 13,"쓸때없는 야근, 아침행사가 많은 기업","1. 밀리지않는 급여2. 팀장이 누구냐에 따라 자유로운 연차사용3. 통신비, 식비지원","1. 아무 보상없는 아침 행사2. 귀에걸면 귀걸이 목에걸면 목걸이인..","1. 직원복지향상2. 폐쇄적, 보수적인 시스템 좀더 고치시길", 2 
2581,(주)케이티이노에듀,width:60%;,인사/총무,전직원,2018. 06. 27,"kt그룹 계열사라는 장점이 있지만, 파이낸스로 매각되어 변화가 있는 회사",매각되면서 필요 없는 부분을 정리하며 안정을 찾아가고 있음,아직 정리되지 않은 조직 프로세스와 큰 특징이 없는 회사,직원들의 복지 및 업무에 보다 신경써주길.........., 3 
2582,(주)케이티이노에듀,width:20%;,영업/제휴,전직원,2018. 03. 15,그냥 들어가서 급여만 축내기 좋은 기업이고 그런 사람들로 인해 좋은 사람이 나가는 기업,음 나가라고 안한다. 그래서 열정이 없이. 시간 때우고 급여받기 좋은 기업이다 일 못해도. 상관없다,능력이 있는 사람은 나가고 능력이 없는 사람은 남는다 발전을 위한 발언을 하면 그 발언자가 혼자 다해야하고 능력없는 상급자가 중간관리자로 있다  능력에 따른 보상이 절대로 없다,능력없이 급여만 축내는 사람부터 정리하시는게 좋을듯 합니다, 1 
2583,(주)케이티이노에듀,width:20%;,경영/기획/컨설팅,전직원,2018. 01. 24,커리어 개발에 도움이 되지 않는 주먹구구식 회사운영,"1. 파이낸셜 뉴스그룹으로 가면서 여름휴가가 5일 추가됨2. 중소기업 정도의 강도로 일하면 되는 회사","1. 터무니 없이 적은 연봉신입 연봉이 터무니 없이 적어 인상률에 따른 상승이 도움이 되지 않아서 신입의 경우 대부분 2년 사이 이직함. 과장 최소 연봉도 메이저 대기업 신입초봉 수준.2. 커리어에 도움이 되지 않음체계가 잡혀 있지 않고, 인재육성이나 멘토의 부재로 실제 일한 기간만큼의 향상을 기대할 수 없음. 고만고만한 회사로 이직할 경우 도움이 될 수 있으나, 메이저 대기업으로 이직할 때는 도움이 되지 않음. 사원의 경우 경력보다 메이저 기업 공채 신입 입사를 추천하지만, 그만한 스펙이 되는 사람이 아주 드뭄3. 인력 관리의 부재낮은 연봉과 앞선 이유들로 인하여 떠날 사람은 떠나서 인력이탈이 많고, 남은 사람은 그만한 능력이 안되는 인력정체가 심함","캐시카우 발굴 및 가치없는 사업의 정리가 시급히 이루어져야 함. 돈이 없는 회사는 좋은 인재를 영입할 수 없고, 고만고만한 사람들로 순환하며 하락만 지속하게 됨.", 2 
2584,(주)케이티이노에듀,width:40%;,금융/재무,전직원,2018. 01. 09,"KT대기업 계열사라는 장점이 있었지만, 현재는 다른 기업 (파이낸셜 뉴스)로 매각되어 그 장점 마저도 사라짐.",중식 제공 및 건강검진(내시경까지) 등의 복지가 있음.,"주먹구구식의 일처리 및 책임감 없는 관리자들.(기업 매각 소식에 대부분의 팀장이 퇴사)팀별 업무 떠넘기기가 심함.적은 인원임에도 사내 정치가 만연함.","회사의 기본은 인력관리라고 생각합니다.근속년수가 낮은 회사는 인력관리가 잘 안되는 회사이며,이런 곳의 미래는 밝지 않습니다.지금이라도 이런점을 고쳤으면 합니다.", 6 
2585,(주)케이티이노에듀,width:40%;,경영/기획/컨설팅,전직원,2017. 11. 12,이러닝업계에서는 그래도 나름 규모있는 기업으로 학점이수제를 주력으로함,"체계가 없어 능력 좋으면 인정받기 좋음.그래서 모든 것을 좌지우지 할 수 도 있음.","복지가 거의 없고, 야근이 많았음(2012).듣기로는 중간에 외주로 많이 돌려서 컨텐츠는 자사인력이 없는 듯...kt 자회사가되며 kt 의존도 높아짐","직원들좀 생각해주시길...복지 확대,,연봉 현실화 등..", 1 
2586,(주)케이티이노에듀,width:40%;,교육,전직원,2017. 10. 31,"팀마다 업무분위기, 자율성등이 다름멀티태스킹이 가능한 사람으로 거듭날수잇음",자기일만 열심히 다하면 퇴근가능하고 개인적인 업무위주임,일하는 사람만하고 안하는 사람은 꾸준히 안함경영진들이 문제가 있음,사장으로 왔으면 사장답게 회사를위해 직원들을 위해 일좀하셧으면 한다, 0 
2587,(주)케이티이노에듀,width:40%;,경영/기획/컨설팅,전직원,2017. 06. 19,현재는 FN이노에듀로 이름만 변경된 회사. 잘생각하고 들어가야함.,새로운 대표님으로 변경되면서 대표님이 사원들과 소통하려 애쓰는 모습이있음.,"단, 회사가 케이티에서 에프엔으로 변경되면서 대표님이나 부사장님 본부장만 변경되었을 뿐 회사의 분위기와 질서를 망치는 구성원은 그대로 회사를 다니고 있음 그나마 일잘하던 사람들은 그만두었음. 예를 들자면 최근 입사한지 3달 밖에안된 사람은 승진이 되었으나 몇년동안 함께한 묵묵히 일하는 직원들은 승진이 없음. 승진이나 급여를 올리려면 겉으로 퍼포먼스를 보여야만 함.","대표님과 회사명이 변경 되면서 새롭게 변할수있는 기회라고 생각합니다. 단, 오너가 곁에 두고 믿어야하는 사람, 믿어야하는 말을 잘 가려 내실수 있는 능력을 발휘하신다면!", 2 
2588,(주)케이티이노에듀,width:20%;,IT/인터넷,전직원,2017. 05. 23,이러닝 업계를 접할 수 있다는 것과 그 만큼 돌아오는 실망감..,"1. 이러닝 사업을 접할 수 있다는 것2. 구내 식당이 가깝고, 가성비가 좋음","1. 형편없는 전사 프로세스2. 낮은 연봉, 복지 거의 없음3. 안 좋은 개발환경/여건, 자체 보유기술 없음4. 빠른 출근, 늦은 퇴근","1. 임직원과의 의사소통 강화2. 합리적인 보상체계 마련", 2 
2589,(주)케이티이노에듀,width:20%;,교육,현직원,2017. 04. 06,"이른출근 늦은퇴근을 당연하게 생각하는 회사 느긋한 마음이 필요한 곳","kt계열사라고 한다. 다른 사람들이맞긴하다.  kt계열사이긴 하다.","이름이 전부인 회사 실속은 전무소통불가 하달식 업무독재정치","소통되는회사 원칙있는 회사투명한회사 예의있는 회사", 0 
2590,(주)케이티이노에듀,width:20%;,인사/총무,전직원,2017. 02. 07,사원에서 부장급의 업무를 직급에 상관없이 한번에 다 경험할수있는 회사 다양한 업무를 무한으로 경험할 수 있음,kt계열사 이기 때문에 대기업의 느낌이 있다사내식당이 있고 젊은 직원들이 많다.,kt계열사 이지만 실상은 체계가 잘 잡히지 않은 중소기업사내식당이 있지만 밥이 맛이 없다직원들이 젊지만 분위기가 경직되고 보수적임일찍 출근하길 바라고 야근하길 원하나 야근수당 없음당연히 연장수당 없음 휴가비 설명절 떡값 없음일부 몇명의 직원이 회사분위기를 좌지우지하고 흐리고다님일할맛을 떨어뜨림 사기저하의 원흉,지금으로써는 회사가 발전할 것이라는 기대가 전혀 되지 않습니다.인재를 중요하게 여기지 않는 회사는 발전하기 힘들며 회사직원의 교육은 안시키고 타회사 직원들과 고객에게 교육서비스를 제공한다는것은 어불성설 입니다., 5 
2591,(주)케이티이노에듀,width:60%;,교육,현직원,2017. 02. 06,30여개 KT그룹사의 교육을 제공하는 회사로...전반적으로 빡세다 많이...,"휴가쓰는것에 대한 눈치는 안봄맘만먹으면 그룹사 교육정보를 빠르게 학습할 수 있음","임원진의 빠른 교체로 인한 업무강도 매우강함비용을 많이 줄이는구조회사에 자금이 넉넉하지 않음",직원 복지에대한 생각을 더 갖었으면 좋겠다, 0 
2592,(주)케이티이노에듀,width:60%;,교육,전직원,2016. 10. 17,"다양한 교육사업의 흐름을 경험할수 있으나, 관리체계가 부실한 편","단독건물 맨 윗층을 사용하여 비교적 쾌적한 사무환경, 구내식당 있음, 본인일만 잘 하면 특별히 터치 없음","케이티로 합병되면서 대기업문화, 중소기업문화가 섞여서 가끔 필요하지 않은 보고를 위한 문서를 만들거나 업무일정과 관계없이 팀별 집합교육 등을 하고 증거를 남겨야 하는듯 형식적인 상황이 발생함",경영이 어려워지고 있다면 직원들의 복지에 신경쓰거나 중간관리자들에게 권한을 부여해서 사월을 키울 생각을 해야할듯. 실상 업무는 사원~대리급이 제일 잘 하고 많이 하는데 복지혜택이 없으니 다들 2~3년안에 성장해서 회사를 떠남. 케이티 출신들이 다른 곳에서 잘되는 이유는 이 회사 때문이 아니라 개인이 알아서 성장했기 때문임, 0 
2593,(주)케이티이노에듀,width:40%;,교육,전직원,2016. 10. 07,매우 별로인 회사로 적은 노력으로 케이티 이름의 회사를 들어갈 수는 있음,눈치 잘보면 능력 관계없이 위로 올라갈수 있음. 임직원들 퇴사가 많아 젊은 사람들이 대체적으로 많음,시스템 엉망 등 계획적으로 업무가 어려움. 일하는 척 잘하는 사람(일도 없는데 새벽까지 일하는 사람)이 능력을 인정받기도 함,고객에게 신뢰를 잃지 않도록 약속을 잘 지킬 수 있는 사내환경을 만들어 주시면 좋을 것 같습니다, 1 
2594,(주)케이티이노에듀,width:40%;,서비스/고객지원,전직원,2016. 08. 31,"KT의 계열사로 알려지지 않은 기업이지만, 서울에 위치하고 있다.",일에대한 자부심이 생긴다. 업무에 익숙해지면 꽤 편안한 일이 될 수 있다.,"복지가 좋지 않다. 여름철 일할 때 에어컨을 틀어주지 않고, 주말 당직때는 에어컨이 아예 켜지지 않는다. 경조사비도 없다. 조직문화는 상당히 보수적이다.",복지를 늘려주어 직원들의 능률을 올려줬으면 좋겠다., 0 
2595,(주)케이티이노에듀,width:40%;,교육,현직원,2016. 08. 23,kt그룹사와 기업대상 온/오프라인 위탁사,기업교육관련 온/오프라인 사업에 대한 전반적 이해 가능,"영업실적 저조, 직원들 역량 부족, 복지 부족, 패배주의적 조직문화","내부 프로세스 개선, 직원들 복지개선에 힘써야 할 것임", 0 
2596,(주)케이티이노에듀,width:20%;,경영/기획/컨설팅,전직원,2016. 08. 18,프로세스가 정형화가 미흡하며  이직율이 높아 회사가 정착하기 어렵다,경력과 상관없이 업무를 맞게되며 본인이 노력하면 신입도 많은일을 해볼수있다,신입에게 과도한 난이도의 업무를 주어 빠른퇴사를한다.업무의 효율성을 잘 모른다.,기업진단. 업무진단을 받아보시길 바란다.정말 직원들의 잦은 이직에 대해 심도있게 고민해야회사가 살아남을것이다, 0 
2597,(주)케이티이노에듀,width:60%;,교육,전직원,2016. 08. 05,팀마다 분위기가 확연히 차이가 납니다. 대체적으로 쏘쏘~,"팀마다 다르나 내 기준 연차 자유롭게 사용 가능, 경영진들이 회사 분위기를 바꾸려고 노력하며, 소통을 중요시함",부서간 이동이 많다(자의가 아닌..) 야근 수당이 없음오래 근무하기에는 부적합,회사를 위해 신경써주시는 것은 감사하나 조금 더 사원들이 일을 즐겁게 하기를 바람, 0 
2598,(주)케이티이노에듀,width:60%;,마케팅/시장조사,전직원,2016. 06. 22,대기업 계열사로 대기업 간판을 중요하게 생각하면 가볼만한 곳,2012년 kt 계열사로 편입되어 kt그룹 복지를 어느정도 도입함. 계열사 편입 이전에도 성인 온라인교육시장에서 어느정도 입지가 있었음. 야근 없고. 적당히 대기업 간판 보며 회사생활하고 싶다면 추천.,교육업계 특성상 연봉이 높지않음. 높은 연봉을 바란다면 비추. 여직원들이 많아 군대식 조직 문화는 아닌거 같음. 하지만 kt 계열사중 실적이 안좋은 대표적인 기업.,전체적인 사업전략이 뚜렷하지 않은 것 같음. 경영상황을 개선하기위한 대대적인 전략 개편이 필요할 거 같음., 0 
2599,(주)케이티이노에듀,width:40%;,IT/인터넷,전직원,2016. 05. 20,일 하는 사람만 하는 회사. 일 없는 사람들은 계속해서 일없고 일많은 사람은 끊임 없이 일이 들어오는곳,눈치주는 사람이 없고 자유로운 분위기임. 여자의 비율이 높아서 여자한테는 나쁘지 않음,일을 배우기에는 좋지 않음. 가르쳐줄 사람없음. 구내식당 음식 맛이 없음,업무배분을 잘 했으면 좋겠음. 딱봐도 일이 몰릴 사람들만 몰림, 1 
2600,(주)케이티이노에듀,width:60%;,마케팅/시장조사,전직원,2016. 05. 11,"업무강도는 적당한 편, 급여는 낮음. 여직원 비율이 높음",대기업 네임밸류를 원하는 사람에게는 좋음. 적당한 업무량에 대기업 간판을 원하는 사람에게만 추천 합니다. 각자 자기일만 열심히 하면 될듯,대기업 자회사라고 하기엔 낮은 연봉. 온라인교육업계의 연봉 자체가 높지 않아 돈을 벌기엔 힘든구조. 높은 연봉을 바라는 사람에게는 비추,새로운 매출처 확보에 심혈을 기울였으면 합니다., 0 
2601,(주)케이티이노에듀,width:40%;,교육,현직원,2016. 04. 19,"말만 대기업, kt계열사는 명목상이며 복리후생은 전혀 없음",이것저것 다할수 있는 멀티플레이어가 될 수있다는게 장점이면 장점,"업무강도에 비해 낮은 연봉, 나아지지않는 회사 구조와 시스템",경영진의 의사결정이 빨랐으면 좋겠고 진짜 직원들에게 도움되는 복리후생 제공, 0 
2602,(주)케이티이노에듀,width:20%;,경영/기획/컨설팅,전직원,2016. 04. 11,업무 과부화는 기본. 일하는 사람만 일하는 회사. 정말 사회 경험 제대로 하는 회사.,기존과 달리 사내 분위기 개선 노력. 정말 맨땅에 해당 식으로 스파르타로 일할 수 있는 회사. 다양한 업무 배울 수 있음.,"일하는 사람만 죽어라 일하고, 라인 잘 타 말만 하는 사람은 일 안함.한 사람에게 2-3명 이상의 업무 소화하는 것을 당연시 함.사람은 소모품이라고 느낄 수 밖에 없음.",직원들 복지도 중요하지만 말 지어내는 사람들말만 믿지 마시고 정말 성실히 일하는 직원들을 지켜봐 주셨으면 좋겠습니다., 3 
2603,(주)케이티이노에듀,width:20%;,영업/제휴,전직원,2016. 03. 12,스타트업 회사보다 못한 수준! 뭘하려고 해도 할 수 없을 만큼의 시스템을 갖고 있음. 그럼에도 자꾸 떨어지는 수많은 업무들.,드레스코드 자유. 피씨카톡 가능. 식당과 가까운 위치.,OJT 전혀없음. 그리고 일 펑크 나면 내 책임. 직무/직급과 상관없는 무식한 양의 업무들. 팀장 자체도 업무를 모름.,위에서 보는 시선과 아래에서 겪는 현장은 정말 다른데... 경영진들도 사원인 시절이 있었을텐데... 자리가 사람을 만드나? 그래서 그런지 올챙이적 시절 생각 못하시는듯. 왜 사원들이 그렇게 힘들어 해서 퇴사율이 높은지 실질적인 방안을 만들어야 할듯!, 3 
2604,(주)케이티이노에듀,width:60%;,교육,전직원,2016. 01. 25,"타 경쟁사에 비해 KT그룹, 평생교육 등 대상고객의 범위가 큼",기업문화를 위한 경영진들의 노력이 있음. 업무강도는 보통수준임. 교육업계 특성상 여자가 다니기에 좋은 회사,도전적이고 활기넘치는 분위기는 아님. 분위기 자체가 활동적이기보다 비교적 조용함,"기업문화적, 제도적 측면에서 직원들의 업무에 대한 동기부여가 필요함", 0 
2605,(주)케이티이노에듀,width:40%;,IT/인터넷,전직원,2016. 01. 22,"빛 좋은 개살구, 속 빈 강정, 소문난 잔치에 먹을 것 없다.무엇을 상상하든 그 이하를 경험하게 될 것이다.","신입사원들이 경력쌓기에 좋은회사직원들끼리 서로 의지하고 위해주기 때문에 팀내 분위기가 좋다","멀티로 일하는걸 좋아해서 전문성을 키우기 어렵다야근을 당연시 여겨 여가생활을 즐길 수 없다",직원들을 소중히 여겨주시고 복지에 신경써 주세요, 1 
2606,(주)케이티이노에듀,width:40%;,교육,현직원,2015. 12. 19,"사내정치, 직원들의 역량과 업무이행정도를 제대로 파악하지못하는 팀장과 사장직급과 무관한 업무분배",빡세게 일 배울 수 있다. 직급 상관없이 다양한 업무를 경험할 수 있다. 사장님이  직원과 조직문화 개선에 관심이  많다그냥 욕심없이 (성과금 승진 인정 등)돈벌고 다니긴 괜찮은 회사,발전없음. 남의 일을 내 일처럼 공을 뺏는 상사와 사람들.매출이 안나는 회사는 똥빠지게 일해도 수고한다는 말 한마디없음. 업계에 이미 소문이 안좋음,아래 직원들의 소리를 더 들어주세요.소문말고 공유해주세요. 제발 좀 변화좀.., 2 
2607,(주)케이티이노에듀,width:40%;,교육,현직원,2015. 12. 10,"kt라는 네임벨류와 이전 사이버엠비에이 시절부터 이어온 고객사인연을 통해 근근히 유지하고 있으나, 소통부재와 모회사의 눈치만 보는 경영진으로 인하여 급여차등인상, 복지는 보여주기식만 있는 전형적인 대기업의 소규모계열사","개발, IT, CP관리를 모두 외주로 주고 있어 업무강도가 낮고 퇴근도 빠른편이다(단, 기업영업, 경영지원은 거의 매일 야근)여직원이 많아서 행사전 의견조사를 통해 결정한다. 때를 잘 맞추면 팀내 퇴사자 업무를 맡으면 연봉이 수백이 오를 수 있다.","모기업에서 1~2년 파견형식으로 임명되는 임원진들이 회사보다는 돌아갈 모기업에 더 신경쓰고 눈치보는  경향이 심해서 급여는 수년째동결, 돈이 별로안드는 일시적인 행사를 너무 자주하는데 행사때문에 일할시간이 모자란다. 대표이사는 초기에 이런저런 직원들이 좋아할만한 공약?을 남발하고 소통을 중시하겠다 했는데 본인이 맘에 드는 쪽으로만 결정한다. 대표이사 마음에 드는 말을 하면 회사생활을 편히 할 수 있다.",임원진간 팀장간 먼저 소통하세요. 아랫물이 어찌 홀로 맑으리까. 일도 못하고 듣기좋은 말만 하는 간신들의 말은 좀 가릴 능력을 키우시고 진정 충성했던 직원들의 떠나는 마음을 잡기바래요. 일못하고 원칙무시하는 영업도 좀 옥석을 가려내시길..., 3 
2608,(주)케이티이노에듀,width:20%;,영업/제휴,전직원,2015. 12. 09,스스로 성장할 수 있는 마음가짐을 가지지 않으면 살아남기 어려운 조직,솔루션 및 시장에 대한 빠른 이해가 가능함. 스스로 의사결정 할 수 있는 범위가 넓음,체계적인 성장이나 관리가 부족. 경영진의 정치적인 결정에 따라 조직의 변화가능성이 높은 편.,"직원의 업무 배분, 사업관리 범위에 대한 합리적인 배분, 관리가 요구됩니다.", 1 
2609,(주)케이티이노에듀,width:60%;,교육,현직원,2015. 11. 29,업무의 시작과 끝을 단시간에 배우고싶다면 뛰어들라그 결과는 장담 못함,모든 업무를 다 해 볼 수 있다 다만 그게 커리어에 이득이 될지는모르겠을만큼 애매하다,"직급에 맞지 않는 업무분배, 남의 공을 자기 공으로 만드는 멋진 상사, 근태 경고는 눈에 걸리는 직원에게만",직원의 소리 좀 듣고 인사평가는 다면평가로 실질적인 이야기를 들으세요, 0 
2610,(주)케이티이노에듀,width:40%;,교육,전직원,2015. 11. 28,"아직 뭔가 체계화되어 있지 않았음..이직이 너무 잦고, 인원충원이 잘 안됨",Kt의 자회사라는 타이틀...월급은 제때 나온다는 점..,인력수급에 큰 문제점...잦은 이직... 뭔가 심각함..,사람이중심인 기업문화가 되었으면 함..지금은.. 뭔가 아무것도 없음, 0 
2611,(주)케이티이노에듀,width:60%;,교육,현직원,2015. 11. 24,네임밸류는 있으나 중소기업. 체계가 제대로 잡혀있지 않음.,다양한 경험이 가능하고. 일을 잘하지 못해고 열심히 하는 것을 긍정적으로 평가함,일못하는 사람이 많아 업무 처리가 늦음. 회사 성장에 대한 기대가 없음,귀닫고 눈가리고 고집피우기 보다 직원들과 소통하려 문제를 해결했으면 좋겠음, 0 
2612,(주)케이티이노에듀,width:20%;,교육,전직원,2015. 11. 10,이러닝으로 직업전향한다거나 첫 직장생활을 위해 이곳에 대해 묻는다면 추천하지 않겠다.,"사원증과 다이어리를 준다.(안 주는 회사도 있음) 무료 이러닝 교육을 받을 수 있다.이러닝콘텐츠 부자다.","틀 안에서만 머무는 느낌.새로운 것을 선호하긴 하지만 막상 새롭게 바꿔놓으면 맘에 안들어하고 기존의 형태에 더 만족해함. 어느장단에 맞춰야할 지 모름.  일은 하는사람만 한다.",지인 추천으로 들어온 직원들에 대해 너무 신뢰하지 않았으면 함., 0 
2613,(주)케이티이노에듀,width:60%;,교육,현직원,2015. 11. 08,"온, 오프라인의 교육기획,운영,개발을 모두하는 회사로 그야말로 교육업계 모든일을 할수있는 회사","그룹사된후 직원 정착전으로 마음맞는 팀장, 팀원만 있다면 일할맛 나는 회사. 점차 본사와의 관계가 가까워지는 중","이직활발하고, 직원별 역량개발은 요원. 연봉은 업계평균보다 낮은편","그룹사 특성상 본사 이슈에 많이 휘둘리는 상황이니, 일관성있게 추진할수있는 일을 할수있으면 좋겠음", 0 
2614,(주)케이티이노에듀,width:40%;,마케팅/시장조사,전직원,2015. 10. 12,교육전반에대해 배울수 있는회사.하고자 한다면 교육관련 업무는 다 경험 가능,케이티라는 네임벨류를 생각했을때는 나쁘지 않음.본인 이력에 대기업 타이틀한번 쉽게 넣을수 있음,경영지원팀의 횡포가 심함.내부고객에대한 마인드가 전혀없음. 잦은 경영진 교체로 혼란이 많음,"체계적인 업무정리,임직원 복지향상, 비현실적인 조직문화의 무리한 강요는 지양", 0 
2615,(주)케이티이노에듀,width:40%;,경영/기획/컨설팅,전직원,2015. 07. 18,잠깐 경험하고 가는 곳이면 좋을 듯 함,대다수가 여직원 경영악화로 인한 문제 심화 침몰하는 배 아웃소싱으로 전환하는 추세 기업존속여부 불투명,말이 너무 많은 회사 정작 중요한 일은 쉬쉬 소문만 파다하고 경영진이 자주 바뀌고 중소기업문화,과감하게 쳐낼 것은 쳐내고 시작하시길, 0 
2616,(주)케이티이노에듀,width:40%;,교육,현직원,2015. 05. 29,사원에게도 대리과장급의 책임과 퀄리티를 요구하는 회사. 여기서 빡세게 버티면 그 어떤 회사라도 천국처럼 느껴질듯. 실제로 득도하고 이직하는 사람들 많음. 평균 근속연수를 보시라.,"모든 업무를 짧은 시간 내에 다 해볼 수 있다. 연차만 채우면 승진은 어렵지 않다. CEO가 바뀐 뒤로 사내문화 변화에 많이 노력하고 있어 가정의 날 칼퇴근문화정착, 동호회 도입 등 많은 시도를 하고 있음.",로테이션이 몹시 심하고 인사이동이 특별한 기준 없이 회사 사정에 따라 진행 되기 때문에 전혀 해보지 않은 일도 떠맡을 수 있다. 비합리적 인사제도. 낮은 연봉. 역피라미드 구조. 일부 임원진이 대다수의 연봉을 가져 감. 사원급의 노동력을 착취해 운영되는 모양새. 능력이 없어도 사내정치에 능한 사람이 승진하므로 관리자들의 무능력이 심각함,"모기업과 비슷한 수준의 연봉체계 재정립, 다니고 싶은 회사 분위기 생성, 회식강요 금지, 야근강요금지, 야근 시 수당지급.", 3 
2617,(주)케이티이노에듀,width:60%;,영업/제휴,전직원,2015. 05. 27,신입사원들이 들어와서 처음부터 끝까지 업무를 배우기엔 좋은 기업인거 같다.,케이티 계열사이다. 열심히 일한다면 크게 성장할수있다,케이티식 업무처리 의사결정 느림 등이 걸림돌인듯 대표이사가 최근 바뀌었다,수익구조가 안되는 사업을 일찍 포기하시길선택과 집중은 옛날부터 필요했다, 0 
2618,(주)케이티이노에듀,width:60%;,IT/인터넷,전직원,2015. 03. 27,KT 그룹 계열 이러닝 운영 회사로써 이러닝 분야를 경험하기 좋은 회사입니다.,"KT라는 네임벨류 적용이 가능하고, 대기업에 다닌다는 자부심을 느낄 수 있으며, 많은 일을 경험해볼 수 있는 기회가 많습니다.",현 KT 그룹 계열사 정리로 인한 위태로운 경영상황때문에 급여 및 복지 수준이 타 대기업의 비해 작게 책정이 됨.,좀 더 합리적인 회사 경영 회복을 위해 힘써주시길 바랍니다., 2 
2619,(주)케이티이노에듀,width:60%;,교육,전직원,2015. 03. 21,이것저것 업무를 잡다하게해서 다양한 능력이 생김,여러 업무를 맡가보니 다양한 경험을 할 수 있음,복지제도가 없다고 보면됨! 비합리적인 야근강요,"효율적인 업무방법개선이 필요함불필요한 회의는 줄여주세요", 0 
2620,(주)케이티이노에듀,width:60%;,경영/기획/컨설팅,전직원,2015. 03. 10,"KT로 편입전인 모 업체 때부터 이러닝 시장에서 나름 선방하던 기업이었기에, 이러닝에 대해서는 많은 부분을 배울 수는 있습니다. 하지만, 딱! 거기까지!","이러닝에 대해 배울 수 있으며, 특히 이러닝 영업이나 신규 사업 쪽으로는 배울것이 많습니다.",업무량보다 적은 연봉과 KT 계열사로 바뀌면서.. 마치 처음부터 KT 계열사인 것처럼 하는 기존 직원들.,"언제까지 KT와 함께일 것이라는 생각은 그만 하시고, 자생력을 키워야 할 듯 합니다.", 2 
